,Unnamed: 0,id,sentence_text,ner_tags_str,entities,llm_time,llm_prompt_tokens,llm_completion_tokens
329,329,10907,"Arch Petroleum Inc said Wednesday an exploratory well in Alberta 's Morinville area tested in excess of 1,100 barrels daily and will begin production immediately .",B-ORG I-ORG I-ORG O O O O O O B-LOC O B-LOC O O O O O O O O O O O O O O,"[{'entity': 'Arch Petroleum Inc', 'label': 'ORG'}, {'entity': 'Alberta', 'label': 'LOC'}, {'entity': 'Morinville', 'label': 'LOC'}]",1.0117125511169434,193,109
330,330,120,Netanyahu and Levy 's spokesmen said they could not confirm it .,B-PER O B-PER O O O O O O O O O,"[{'entity': 'Netanyahu', 'label': 'PER'}, {'entity': 'Levy', 'label': 'PER'}]",0.8725934028625488,175,62
331,331,10269,The Reds took a one-run lead in the second inning when Morris led off with his 10th homer off starter Armando Reynoso ( 8-9 ) .,O B-ORG O O O O O O O O O B-PER O O O O O O O O B-PER I-PER O O O O,"[{'entity': 'Reds', 'label': 'ORG'}, {'entity': 'Morris', 'label': 'PER'}, {'entity': 'Armando Reynoso', 'label': 'PER'}]",0.8288946151733398,195,86
332,332,4999,Mushtaq Ahmed c Crawley b Mullally 2,B-PER I-PER O B-PER O B-PER O,"[{'entity': 'Mushtaq Ahmed', 'label': 'PER'}, {'entity': 'Crawley', 'label': 'PER'}, {'entity': 'Mullally', 'label': 'PER'}]",0.8499882221221924,172,88
333,333,1954,England first innings,B-LOC O O,"[{'entity': 'England', 'label': 'LOC'}]",0.5545406341552734,164,39
334,334,10486,Results of Major League,O O B-MISC I-MISC,"[{'entity': 'Major League', 'label': 'MISC'}]",0.707808256149292,165,40
335,335,8840,SKODA PLZEN 1045.56 1060.00 10772 11361.330,B-ORG I-ORG O O O O,"[{'entity': 'SKODA PLZEN', 'label': 'ORG'}]",0.7461035251617432,197,42
336,336,2197,Result of a Portuguese first,O O O B-MISC O,"[{'entity': 'Portuguese', 'label': 'MISC'}]",0.6028587818145752,166,14
337,337,2787,Granic arrives to sign Croatia-Yugoslavia treaty .,B-PER O O O B-LOC O O,"[{'entity': 'Granic', 'label': 'PER'}, {'entity': 'Croatia-Yugoslavia', 'label': 'LOC'}]",0.7355790138244629,172,86
338,338,943,"Norway , England and Sweden were rewarded for their fair play on Thursday with an additional place in the 1997-98 UEFA Cup competition .",B-LOC O B-LOC O B-LOC O O O O O O O O O O O O O O O B-MISC I-MISC O O,"[{'entity': 'Norway', 'label': 'LOC'}, {'entity': 'England', 'label': 'LOC'}, {'entity': 'Sweden', 'label': 'LOC'}, {'entity': 'UEFA Cup', 'label': 'MISC'}]",1.0421159267425537,191,106
339,339,10867,Result : Sri Lanka won by 9 wickets,O O B-LOC I-LOC O O O O,"[{'entity': 'Sri Lanka', 'label': 'LOC'}]",0.6225302219390869,170,40
340,340,5029,Celtic 3 2 1 0 9 4 7,B-ORG O O O O O O O,"[{'entity': 'Celtic', 'label': 'ORG'}]",0.7527813911437988,176,39
341,341,1838,"Russian officials , keen to cut capital flight , will adopt tight measures to cut barter deals in foreign trade to a minimum , a customs official said on Friday .",B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[{'entity': 'Russian', 'label': 'MISC'}]",0.5518605709075928,191,39
342,342,4283,"To replace Moada , the MDS after the trial named Khalfallah as "" coordinator "" but Ismail Boulahya , the last of the MDS founding members still politically active , claimed the title of president , causing a new split within the movement .",O O B-PER O O B-ORG O O O O B-PER O O O O O B-PER I-PER O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O,"[{'entity': 'Moada', 'label': 'PER'}, {'entity': 'MDS', 'label': 'ORG'}, {'entity': 'Khalfallah', 'label': 'PER'}, {'entity': 'Ismail Boulahya', 'label': 'PER'}, {'entity': 'MDS', 'label': 'ORG'}]",1.0291759967803955,209,134
343,343,278,-- Paris Newsroom +33 1 42 21 53 81,O B-ORG I-ORG O O O O O O,"[{'entity': 'Paris Newsroom', 'label': 'ORG'}]",0.8049395084381104,181,39
344,344,14039,Plymouth 2 Preston 1,B-ORG O B-ORG O,"[{'entity': 'Plymouth', 'label': 'ORG'}, {'entity': 'Preston', 'label': 'ORG'}]",0.6619968414306641,167,61
345,345,10425,BASEBALL - MAJOR LEAGUE STANDINGS AFTER TUESDAY 'S GAMES .,O O B-MISC I-MISC O O O O O O,"[{'entity': 'MAJOR LEAGUE', 'label': 'MISC'}]",0.6891217231750488,173,40
346,346,13746,LAST MOODY 'S PAY DATE 5 .,O B-ORG I-ORG O O O O,"[{'entity': ""MOODY 'S"", 'label': 'ORG'}]",0.5429208278656006,170,40
347,347,5320,Ssangbangwool 57 2 47 .547 6 1/2,B-ORG O O O O O O,"[{'entity': 'Ssangbangwool', 'label': 'ORG'}]",0.755443811416626,183,14
348,348,11202,MOSCOW 1996-08-28,B-LOC O,"[{'entity': 'MOSCOW', 'label': 'LOC'}]",0.8220736980438232,174,40
349,349,1121,"In the first round Muster faces American Richey Reneberg , who has been playing some of the best tennis of his career of late .",O O O O B-PER O B-MISC B-PER I-PER O O O O O O O O O O O O O O O O,"[{'entity': 'Muster', 'label': 'PER'}, {'entity': 'American', 'label': 'MISC'}, {'entity': 'Richey Reneberg', 'label': 'PER'}]",0.9091060161590576,187,87
350,350,5613,4. Lance Armstrong ( U.S. ),O B-PER I-PER O B-LOC O,"[{'entity': 'Lance Armstrong', 'label': 'PER'}, {'entity': 'U.S.', 'label': 'LOC'}]",0.7684006690979004,171,64
351,351,8473,Sandrine Testud ( France ) beat Pam Shriver ( U.S. ) 7-5 6-2,B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O,"[{'entity': 'Sandrine Testud', 'label': 'PER'}, {'entity': 'France', 'label': 'LOC'}, {'entity': 'Pam Shriver', 'label': 'PER'}, {'entity': 'U.S.', 'label': 'LOC'}]",1.040745973587036,186,112
352,352,596,( Azerbaijan ) 1 ( 0-0 ),O B-LOC O O O O O,"[{'entity': 'Azerbaijan', 'label': 'LOC'}]",0.7177562713623047,172,39
353,353,3582,At Colchester : Gloucestershire 280 and 27-4 .,O B-LOC O B-ORG O O O O,"[{'entity': 'Colchester', 'label': 'LOC'}, {'entity': 'Gloucestershire', 'label': 'ORG'}]",0.664654016494751,175,64
354,354,4733,4. Jean Alesi ( France ) Benetton 19.125,O B-PER I-PER O B-LOC O B-ORG O,"[{'entity': 'Jean Alesi', 'label': 'PER'}, {'entity': 'France', 'label': 'LOC'}, {'entity': 'Benetton', 'label': 'ORG'}]",0.923922061920166,178,86
355,355,9930,"The express passenger train travelling from Steyr , southeast of Linz , with around 80 people on board , hit the back of a service locomotive used to shunt wagons into sidings .",O O O O O O B-LOC O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O,"[{'entity': 'Steyr', 'label': 'LOC'}, {'entity': 'Linz', 'label': 'LOC'}]",0.626556396484375,197,63
356,356,8317,Robert Croft 1 2 1 11 6 11.00,B-PER I-PER O O O O O O,"[{'entity': 'Robert Croft', 'label': 'PER'}]",0.5860323905944824,180,40
357,357,4489,"The defending champion was in contention , two behind Mickelson for much of the day , until he bogeyed the 13th and 14th holes .",O O O O O O O O O B-PER O O O O O O O O O O O O O O O,"[{'entity': 'Mickelson', 'label': 'PER'}]",0.5728096961975098,194,40
358,358,3881,PHILADELPHIA AT SAN DIEGO,B-ORG O B-LOC I-LOC,"[{'entity': 'PHILADELPHIA', 'label': 'ORG'}, {'entity': 'SAN DIEGO', 'label': 'LOC'}]",0.7866725921630859,166,63
359,359,13368,-- Reuters Ottawa Burea ( 613 ) 235-6745,O B-ORG I-ORG I-ORG O O O O,"[{'entity': 'Reuters Ottawa Burea', 'label': 'ORG'}]",0.6142020225524902,181,61
360,360,2231,BONN 1996-08-23,B-LOC O,"[{'entity': 'BONN', 'label': 'LOC'}]",0.7028193473815918,174,40
361,361,8037,"Stocks in London started the week badly after a three-day weekend , slipping 0.3 percent , but bargain-hunters later moved in and the FTSE index recovered most of the lost ground to end only just in negative ground .",O O B-LOC O O O O O O O O O O O O O O O O O O O O B-MISC O O O O O O O O O O O O O O O,"[{'entity': 'London', 'label': 'LOC'}, {'entity': 'FTSE', 'label': 'MISC'}]",0.8787896633148193,206,62
362,362,686,9 - Wayne Ferreira ( South Africa ) vs. qualifier,O O B-PER I-PER O B-LOC I-LOC O O O,"[{'entity': 'Wayne Ferreira', 'label': 'PER'}, {'entity': 'South Africa', 'label': 'LOC'}]",0.8381447792053223,172,63
363,363,9141,Czech Republic 's Havel to tour Brazil in September .,B-LOC I-LOC O B-PER O O B-LOC O O O,"[{'entity': 'Czech Republic', 'label': 'LOC'}, {'entity': 'Havel', 'label': 'PER'}, {'entity': 'Brazil', 'label': 'LOC'}]",0.8375675678253174,171,107
364,364,7978,These are the leading stories in the Tunisian press on Monday .,O O O O O O O B-MISC O O O O,"[{'entity': 'Tunisian', 'label': 'MISC'}]",0.948005437850952,172,62
365,365,8749,Swiss league leaders Neuchatel Xamax said on Tuesday they would appeal against a nine-month ban imposed on French international defender Jean-Pierre Cyprien for his part in a post-match brawl .,B-MISC O O B-ORG I-ORG O O O O O O O O O O O O B-MISC O O B-PER I-PER O O O O O O O O,"[{'entity': 'Swiss', 'label': 'MISC'}, {'entity': 'Neuchatel Xamax', 'label': 'ORG'}, {'entity': 'French', 'label': 'MISC'}, {'entity': 'Jean-Pierre Cyprien', 'label': 'PER'}]",1.081777811050415,200,113
366,366,13985,"ABDERDEEN , Scotland 1996-08-30",B-LOC O B-LOC O,"[{'entity': 'ABDERDEEN', 'label': 'LOC'}, {'entity': 'Scotland', 'label': 'LOC'}]",0.8232481479644775,178,64
367,367,12371,"England - Mike Atherton ( captain ) , Nick Knight , Alec Stewart , Graham Thorpe , Matthew Maynard , Graham Lloyd , Ronnie Irani , Robert Croft , Darren Gough , Dean Headley , Alan Mullally .",B-LOC O B-PER I-PER O O O O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O,"[{'entity': 'England', 'label': 'LOC'}, {'entity': 'Mike Atherton', 'label': 'PER'}, {'entity': 'Nick Knight', 'label': 'PER'}, {'entity': 'Alec Stewart', 'label': 'PER'}, {'entity': 'Graham Thorpe', 'label': 'PER'}, {'entity': 'Matthew Maynard', 'label': 'PER'}, {'entity': 'Graham Lloyd', 'label': 'PER'}, {'entity': 'Ronnie Irani', 'label': 'PER'}, {'entity': 'Robert Croft', 'label': 'PER'}, {'entity': 'Darren Gough', 'label': 'PER'}, {'entity': 'Dean Headley', 'label': 'PER'}, {'entity': 'Alan Mullally', 'label': 'PER'}]",1.928495168685913,201,295
368,368,3682,Bristol City v Blackpool late kickoff,B-ORG I-ORG O B-ORG O O,"[{'entity': 'Bristol City', 'label': 'ORG'}, {'entity': 'Blackpool', 'label': 'ORG'}]",0.6469101905822754,167,63
369,369,3551,LONDON 1996-08-24,B-LOC O,"[{'entity': 'LONDON', 'label': 'LOC'}]",0.614976167678833,173,39
370,370,13167,"U.S. corn gluten meal steady-higher , feed flat .",B-LOC O O O O O O O O,"[{'entity': 'U.S.', 'label': 'LOC'}]",0.5673472881317139,174,41
371,371,4146,CRICKET - PAKISTAN 339-4 V ENGLAND - close .,O O B-LOC O O B-LOC O O O,"[{'entity': 'PAKISTAN', 'label': 'LOC'}, {'entity': 'ENGLAND', 'label': 'LOC'}]",0.6727848052978516,177,63
372,372,4009,SOCCER - DUTCH FIRST DIVISION RESULTS / STANDINGS .,O O B-MISC O O O O O O,"[{'entity': 'DUTCH', 'label': 'MISC'}]",0.8002395629882812,172,40
373,373,7790,Salomon Brothers analyst Paul Ting said he cut his share earnings estimates on refiners for the third quarter on the belief the companies will face sharp revisions in refining and marketing margins .,B-ORG I-ORG O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[{'entity': 'Salomon Brothers', 'label': 'ORG'}, {'entity': 'Paul Ting', 'label': 'PER'}]",0.9282598495483398,195,64
374,374,9645,-- London Newsroom + 00--44-171-542-7947,O B-ORG I-ORG O O,"[{'entity': 'London Newsroom', 'label': 'ORG'}]",0.7067079544067383,184,39
375,375,9925,Passengers injured in train collision in Linz .,O O O O O O B-LOC O,"[{'entity': 'Linz', 'label': 'LOC'}]",0.7523922920227051,168,40
376,376,9666,"Kurdish guerrillas killed two people and took three hostage after stopping two intercity buses at a roadblock in eastern Turkey , security officials said on Tuesday .",B-MISC O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O,"[{'entity': 'Kurdish', 'label': 'MISC'}, {'entity': 'Turkey', 'label': 'LOC'}]",0.6801443099975586,191,39
377,377,1338,"China will resume sovereignty over Hong Kong , a British colony , in mid-1997 .",B-LOC O O O O B-LOC I-LOC O O B-MISC O O O O O,"[{'entity': 'China', 'label': 'LOC'}, {'entity': 'Hong Kong', 'label': 'LOC'}, {'entity': 'British', 'label': 'MISC'}]",0.883145809173584,180,84
378,378,11508,"But Chilean Ambassador Juan Somavia said : "" Every weapon that reached Burundi is a weapon aimed mainly at killing an unarmed civilian .",O B-MISC O B-PER I-PER O O O O O O O B-LOC O O O O O O O O O O O,"[{'entity': 'Chilean', 'label': 'MISC'}, {'entity': 'Juan Somavia', 'label': 'PER'}, {'entity': 'Burundi', 'label': 'LOC'}]",0.7644391059875488,185,88
379,379,8278,Chesterfield 1 Walsall 0,B-ORG O B-ORG O,"[{'entity': 'Chesterfield', 'label': 'ORG'}, {'entity': 'Walsall', 'label': 'ORG'}]",0.7822811603546143,169,64
380,380,10823,"Sri Lanka , playing in front of their home crowd for the first time since winning the World Cup last March , comfortably passed India 's modest 226-5 from 50 overs in 44.2 overs .",B-LOC I-LOC O O O O O O O O O O O O O O O B-MISC I-MISC O O O O O B-LOC O O O O O O O O O O,"[{'entity': 'Sri Lanka', 'label': 'LOC'}, {'entity': 'World Cup', 'label': 'MISC'}, {'entity': 'India', 'label': 'LOC'}]",0.7487044334411621,207,85
381,381,8208,Charlton 2 0 1 1 1 3 1,B-ORG O O O O O O O,"[{'entity': 'Charlton', 'label': 'ORG'}]",0.7584843635559082,177,40
382,382,5282,Sydney Bulldogs 21 10 0 11 325 356 20,B-ORG I-ORG O O O O O O O,"[{'entity': 'Sydney Bulldogs', 'label': 'ORG'}]",0.6104519367218018,185,40
383,383,13558,PULPEX 's clearing operation will be covered by the parent company guarantee issued by OM Gruppen to its wholly-owned bourses and clearing organisations .,B-ORG O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O,"[{'entity': 'PULPEX', 'label': 'ORG'}, {'entity': 'OM Gruppen', 'label': 'ORG'}]",0.8086059093475342,190,64
384,384,7765,"Sprague , Manitoba , on the Minnesota border was the cold spot of the Prairies Monday morning at 4.0 Celsius ( 39.2 F ) .",B-LOC O B-LOC O O O B-LOC O O O O O O O B-LOC O O O O B-MISC O O B-MISC O O,"[{'entity': 'Sprague', 'label': 'LOC'}, {'entity': 'Manitoba', 'label': 'LOC'}, {'entity': 'Minnesota', 'label': 'LOC'}, {'entity': 'Prairies', 'label': 'LOC'}, {'entity': 'Celsius', 'label': 'MISC'}, {'entity': 'F', 'label': 'MISC'}]",0.8280255794525146,194,108
385,385,5283,Illawarra 21 8 0 13 395 432 16,B-ORG O O O O O O O,"[{'entity': 'Illawarra', 'label': 'ORG'}]",0.5525329113006592,186,42
386,386,2585,TUE Iscor YR EPS 29.7 26.0-32.0 38.0,O B-ORG O O O O O,"[{'entity': 'Iscor', 'label': 'ORG'}]",0.5554218292236328,186,40
387,387,12245,10. Gregory Randolph ( USA ) Motorola 1 minute 3 seconds,O B-PER I-PER O B-LOC O B-ORG O O O O,"[{'entity': 'Gregory Randolph', 'label': 'PER'}, {'entity': 'USA', 'label': 'LOC'}, {'entity': 'Motorola', 'label': 'ORG'}]",0.9341835975646972,176,84
388,388,1581,He said the Bangladesh government had assured him it was taking the matter seriously .,O O O B-LOC O O O O O O O O O O O,"[{'entity': 'Bangladesh', 'label': 'LOC'}]",0.745643138885498,175,39
389,389,10854,Sri Lanka,B-LOC I-LOC,"[{'entity': 'Sri Lanka', 'label': 'LOC'}]",0.5783977508544922,163,40
390,390,13625,MADRID 1996-08-29,B-LOC O,"[{'entity': 'MADRID', 'label': 'LOC'}]",0.5426228046417236,173,39
391,391,1402,"LAS CRUCES , N.M. 1996-08-22",B-LOC I-LOC O O O,"[{'entity': 'LAS CRUCES', 'label': 'LOC'}]",0.8383984565734863,181,66
392,392,8702,Cologne 3 3 0 0 7 1 9,B-ORG O O O O O O O,"[{'entity': 'Cologne', 'label': 'ORG'}]",0.573075532913208,177,40
393,393,9769,"A hijacked Sudan Airways plane carrying 199 passengers and crew landed at Stansted airport just outside London early on Tuesday morning after flying from Cyprus , eyewitnesses said .",O O B-ORG I-ORG O O O O O O O O B-LOC O O O B-LOC O O O O O O O B-LOC O O O O,"[{'entity': 'Sudan Airways', 'label': 'ORG'}, {'entity': 'Stansted', 'label': 'LOC'}, {'entity': 'London', 'label': 'LOC'}, {'entity': 'Cyprus', 'label': 'LOC'}]",1.046081781387329,195,109
394,394,9639,"All passengers held hostage aboard a hijacked Sudanese Airways plane diverted to London 's Stansted airport carrying 199 passengers and crew have been freed , an airport spokeswoman said on Tuesday .",O O O O O O O B-MISC O O O O B-LOC O B-LOC O O O O O O O O O O O O O O O O O,"[{'entity': 'Sudanese', 'label': 'MISC'}, {'entity': 'London', 'label': 'LOC'}, {'entity': 'Stansted', 'label': 'LOC'}]",0.7386672496795654,198,88
395,395,11078,Their fate after the territory reverts to Chinese rule is unclear .,O O O O O O O B-MISC O O O O,"[{'entity': 'Chinese', 'label': 'MISC'}]",0.7187986373901367,173,39
396,396,8835,RIF 900.00 900.00 5500 4950.000,B-ORG O O O O,"[{'entity': 'RIF', 'label': 'ORG'}]",0.4758033752441406,190,14
397,397,9722,BONN 1996-08-27,B-LOC O,"[{'entity': 'BONN', 'label': 'LOC'}]",0.7327420711517334,174,40
398,398,4111,Rapid Wien 5 0 5 0 3 3 5,B-ORG I-ORG O O O O O O O,"[{'entity': 'Rapid Wien', 'label': 'ORG'}]",0.787255048751831,177,40
399,399,7724,"A mild-mannered and youthful man who rose rapidly after entering the Senate in 1987 , he presented himself as a Midwest moderate , as a Democratic winner in a Republican state able to unite Senate factions .",O O O O O O O O O O O B-ORG O O O O O O O O B-LOC O O O O B-MISC O O O B-MISC O O O O B-ORG O O,"[{'entity': 'Senate', 'label': 'ORG'}, {'entity': 'Midwest', 'label': 'LOC'}, {'entity': 'Democratic', 'label': 'MISC'}, {'entity': 'Republican', 'label': 'MISC'}, {'entity': 'Senate', 'label': 'ORG'}]",0.9312586784362792,203,127
400,400,9136,"The newspaper said Bamerindus has sent to the Central Bank a proposal for restructuring combined with a request for a 90-day credit line , paying four percent a year plus the Basic Interest Rate of the Central Bank ( TBC ) .",O O O B-ORG O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O B-ORG O O,"[{'entity': 'Bamerindus', 'label': 'ORG'}, {'entity': 'Central Bank', 'label': 'ORG'}, {'entity': 'Central Bank', 'label': 'ORG'}, {'entity': 'TBC', 'label': 'ORG'}]",0.8348164558410645,209,65
401,401,7293,SDA has a representative on the Provisional Election Commission .,B-ORG O O O O O B-ORG I-ORG I-ORG O,"[{'entity': 'SDA', 'label': 'ORG'}, {'entity': 'Provisional Election Commission', 'label': 'ORG'}]",0.869070291519165,170,64
402,402,6855,Corinthians 4 1 1 2 1 3 4,B-ORG O O O O O O O,"[{'entity': 'Corinthians', 'label': 'ORG'}]",0.7595882415771484,177,40
403,403,11501,"He said his government had just asked U.N. human rights monitors to increase their numbers in Burundi in an effort "" to put an end to this vicious circle of violence . """,O O O O O O O B-ORG O O O O O O O O B-LOC O O O O O O O O O O O O O O O O,"[{'entity': 'U.N.', 'label': 'ORG'}, {'entity': 'Burundi', 'label': 'LOC'}]",0.6678957939147949,196,64
404,404,11812,"That case "" is what I call the most significant alternate remedy for us , "" Chiate said .",O O O O O O O O O O O O O O O O B-PER O O,"[{'entity': 'Chiate', 'label': 'PER'}]",0.7147088050842285,180,40
405,405,9750,"-- Bonn newsroom , +49 228 2609760",O B-LOC O O O O O,"[{'entity': 'Bonn', 'label': 'LOC'}]",0.6908361911773682,181,39
406,406,12448,Lotte 4 Hyundai 0,B-ORG O B-ORG O,"[{'entity': 'Lotte', 'label': 'ORG'}, {'entity': 'Hyundai', 'label': 'ORG'}]",0.6331281661987305,168,62
407,407,591,In Rishon-Lezion : Hapoel Ironi ( Israel ) 3 Constructorul,O B-LOC O B-ORG I-ORG O B-LOC O O B-ORG,"[{'entity': 'Rishon-Lezion', 'label': 'LOC'}, {'entity': 'Hapoel Ironi', 'label': 'ORG'}, {'entity': 'Israel', 'label': 'LOC'}, {'entity': 'Constructorul', 'label': 'ORG'}]",0.8288724422454834,180,114
408,408,7030,Dirk Dier ( Germany ) beat Chuck Adams ( U.S. ) 6-4 2-6 6-4 6-4,B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O,"[{'entity': 'Dirk Dier', 'label': 'PER'}, {'entity': 'Germany', 'label': 'LOC'}, {'entity': 'Chuck Adams', 'label': 'PER'}, {'entity': 'U.S.', 'label': 'LOC'}]",1.042039155960083,191,109
409,409,9550,Yellow Black,B-MISC I-MISC,"[{'entity': 'Yellow Black', 'label': 'MISC'}]",0.4122233390808105,163,14
410,410,463,GLASGOW 1996-08-22,B-LOC O,"[{'entity': 'GLASGOW', 'label': 'LOC'}]",0.5782368183135986,175,41
411,411,817,Results of Major League,O O B-MISC I-MISC,"[{'entity': 'Major League', 'label': 'MISC'}]",0.7130985260009766,165,40
412,412,842,"The shot brought home Ivan Rodriguez , who had his second double of the game , giving him 42 this season , 41 as a catcher .",O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O,"[{'entity': 'Ivan Rodriguez', 'label': 'PER'}]",0.7809317111968994,191,40
413,413,5898,Anton Ferreira,B-PER I-PER,"[{'entity': 'Anton Ferreira', 'label': 'PER'}]",0.5617520809173584,163,40
414,414,7020,Helena Sukova ( Czech Republic ) beat Yone Kamio ( Japan ) 6-2 6-3,B-PER I-PER O B-LOC I-LOC O O B-PER I-PER O B-LOC O O O,"[{'entity': 'Helena Sukova', 'label': 'PER'}, {'entity': 'Czech Republic', 'label': 'LOC'}, {'entity': 'Yone Kamio', 'label': 'PER'}, {'entity': 'Japan', 'label': 'LOC'}]",1.0578618049621582,184,111
415,415,3593,"Northamptonshire 361 ( K. Curran 117 , D. Ripley 66 not out ) and",B-ORG O O B-PER I-PER O O B-PER I-PER O O O O O,"[{'entity': 'Northamptonshire', 'label': 'ORG'}, {'entity': 'K. Curran', 'label': 'PER'}, {'entity': 'D. Ripley', 'label': 'PER'}]",0.7044086456298828,187,89
416,416,10503,SEATTLE 7 New York 4,B-ORG O B-ORG I-ORG O,"[{'entity': 'SEATTLE', 'label': 'ORG'}, {'entity': 'New York', 'label': 'ORG'}]",0.6505672931671143,169,63
417,417,11070,Canada fast-tracks Chinese asylum-seekers - report .,B-LOC O B-MISC O O O O,"[{'entity': 'Canada', 'label': 'LOC'}, {'entity': 'Chinese', 'label': 'MISC'}]",0.8611593246459961,171,61
418,418,11485,""" We 've been asked ( by Yemen ) not to comment ( on the talks ) , "" said Amoco spokesman Dan Dietsch . """,O O O O O O O B-LOC O O O O O O O O O O O O B-ORG O B-PER I-PER O O,"[{'entity': 'Yemen', 'label': 'LOC'}, {'entity': 'Amoco', 'label': 'ORG'}, {'entity': 'Dan Dietsch', 'label': 'PER'}]",1.0731487274169922,189,86
419,419,11272,The Costa Rican government said on Wednesday that a Dutch couple abducted over the weekend from a tree farm in northern Costa Rica was kidnapped by former Nicaraguan guerrillas .,O B-MISC I-MISC O O O O O O B-MISC O O O O O O O O O O O B-LOC I-LOC O O O O B-MISC O O,"[{'entity': 'Costa Rican', 'label': 'MISC'}, {'entity': 'Dutch', 'label': 'MISC'}, {'entity': 'Costa Rica', 'label': 'LOC'}, {'entity': 'Nicaraguan', 'label': 'MISC'}]",1.0101230144500732,192,109
420,420,13901,""" Algeria expresses its sharp rejection of a meeting putting together masterminds and ideologists and financers of terrorism , "" the spokesman said , adding the Algerian government has asked the British embassy in Algiers for clarifications .",O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O B-MISC O O O O B-MISC O O B-LOC O O O,"[{'entity': 'Algeria', 'label': 'LOC'}, {'entity': 'Algerian', 'label': 'MISC'}, {'entity': 'British', 'label': 'MISC'}, {'entity': 'Algiers', 'label': 'LOC'}]",0.8122460842132568,202,108
421,421,2264,GOLF - GERMAN OPEN SECOND ROUND SCORES .,O O B-MISC I-MISC O O O O,"[{'entity': 'GERMAN OPEN', 'label': 'MISC'}]",0.7390971183776855,169,41
422,422,11361,BAGHDAD 1996-08-28,B-LOC O,"[{'entity': 'BAGHDAD', 'label': 'LOC'}]",0.548485279083252,175,41
423,423,3142,"SunGard Shareholder Systems Inc , a subsidiary of SunGard Data Systems Inc , said it had entered into a definitive agreement to buy the Securities Products Business unit of CheckFree Corp .",B-ORG I-ORG I-ORG I-ORG O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O B-ORG I-ORG I-ORG O O B-ORG I-ORG O,"[{'entity': 'SunGard Shareholder Systems Inc', 'label': 'ORG'}, {'entity': 'SunGard Data Systems Inc', 'label': 'ORG'}, {'entity': 'Securities Products Business', 'label': 'ORG'}, {'entity': 'CheckFree Corp', 'label': 'ORG'}]",0.9685375690460204,196,119
424,424,10014,"( Australia ) , Mark Roe , Emanuele Canonica ( Italy )",O B-LOC O O B-PER I-PER O B-PER I-PER O B-LOC O,"[{'entity': 'Australia', 'label': 'LOC'}, {'entity': 'Mark Roe', 'label': 'PER'}, {'entity': 'Emanuele Canonica', 'label': 'PER'}, {'entity': 'Italy', 'label': 'LOC'}]",1.0112919807434082,174,109
425,425,8537,MILWAUKEE AT CHICAGO,B-ORG O B-LOC,"[{'entity': 'MILWAUKEE', 'label': 'ORG'}, {'entity': 'CHICAGO', 'label': 'LOC'}]",0.6270954608917236,165,62
426,426,1316,Pinas said Brunswijk then ordered his bodyguards to beat him up .,B-PER O B-PER O O O O O O O O O,"[{'entity': 'Pinas', 'label': 'PER'}, {'entity': 'Brunswijk', 'label': 'PER'}]",0.5683341026306152,175,41
427,427,5937,""" Only our physical presence in Doboj will mean that the Dayton peace treaty has truly been implemented , "" Edhem Efendija Camdzic , Doboj 's Islamic imam-in-exile , told the refugees .",O O O O O O B-LOC O O O O B-LOC O O O O O O O O B-PER I-PER I-PER O B-LOC O B-MISC O O O O O O,"[{'entity': 'Doboj', 'label': 'LOC'}, {'entity': 'Dayton', 'label': 'LOC'}, {'entity': 'Edhem Efendija Camdzic', 'label': 'PER'}, {'entity': 'Doboj', 'label': 'LOC'}, {'entity': 'Islamic', 'label': 'MISC'}]",1.1421294212341309,208,116
428,428,13682,WELLINGTON 1996-08-29,B-LOC O,"[{'entity': 'WELLINGTON', 'label': 'LOC'}]",0.5550572872161865,174,40
429,429,948,Norway 8.62 points,B-LOC O O,"[{'entity': 'Norway', 'label': 'LOC'}]",0.5409207344055176,168,39
430,430,8224,Preston 3 1 1 1 3 3 4,B-ORG O O O O O O O,"[{'entity': 'Preston', 'label': 'ORG'}]",0.5479030609130859,176,39
